0.027148796825223986,0.026033218305026078,0.06655253462133581,0.0524470654748139,0.9670629754166333,26.8952598
0.04743734581921384,0.04224679183230383,0.05727164106857184,0.04666159258532197,0.9979152079852192,25.4817924
0.04625630794553329,0.039141755257201746,0.05655364781955739,0.057170218561238585,0.8693886911197191,23.9277824
0.027212534651527558,0.02867823543595998,0.06353745425686426,0.07265557712024612,0.8737005652556749,26.3752608
0.02727987842392706,0.028944497272455107,0.037798722756547054,0.07121962538475882,0.9826292204147944,26.503901
0.042661942764308305,0.023373291185856595,0.034870307192268274,0.05197584068977833,0.9769785090451941,25.7091796
0.04609473971829271,0.0417946083852964,0.05836325127491179,0.07177081081829619,0.9386750839418367,24.471351
0.04872082347615854,0.030801934786588082,0.05776889580324515,0.052427031396118484,0.8895311085917577,25.0968218
0.03799428236027179,0.04677010496143832,0.04062137132407279,0.06852511702660641,0.8501213477855765,25.5279148
0.03947678661182939,0.0417849178507471,0.05270217123881231,0.045106138819078455,0.8656412115271009,25.4305816
0.03245032187668149,0.03598946646608763,0.07394289827537383,0.0617924250638725,0.903887639390318,25.5546008
0.043881803380872504,0.03689354366206188,0.05120439692425317,0.07987045512252057,0.9364379981391747,24.9437832
0.049446651968089145,0.041569891278107875,0.04626331823095756,0.0622557624510239,0.9369917857552159,24.7558628
0.034417525414686206,0.04870905854158559,0.06525139316505471,0.07984174702258022,0.9155167892490222,23.5867666
0.02079781560754556,0.04931450575977768,0.06681003171204221,0.05656931684306632,0.9099378747248656,25.9178158
0.03462720961277244,0.045798210932671064,0.07197004983734101,0.06469590693223853,0.9142202689601074,25.2864334
0.03178709564045504,0.049987675039887686,0.0628023539805755,0.07776610877211473,0.8895884279220243,24.5559396
0.0388162983521264,0.03277515284369669,0.04795294149777609,0.04106116107837844,0.8526069166623986,26.5707528
0.04143684308850053,0.038072974637318284,0.06108377775359632,0.0576815859137427,0.9515123429298604,24.987637
0.03516260881794821,0.02014745572937654,0.0683741961428985,0.06646058220713116,0.8917146373599588,26.195847
0.030056713790753527,0.04579912680898454,0.0454361006847117,0.05588819541144156,0.874747609763919,24.5775236
0.04448396300659463,0.039382268247433856,0.05708005937041305,0.07691078475018176,0.9287592401312113,25.747608
0.04641516412279168,0.043905348643885594,0.05982944643022207,0.07403464018917788,0.9545731174669546,23.5552686
0.03652289962523518,0.045785613472955095,0.05432312754031189,0.0750628748266317,0.9570294796967388,23.7061426
0.036790741302997546,0.044475282858846256,0.06126447294361735,0.07481333190672153,0.9563724936202808,24.0905446
0.04062790443122119,0.04762996180122295,0.049596594429314515,0.07527181908588455,0.9538155986874823,23.4544656
0.04102138463118156,0.04814470310534598,0.04956518385745276,0.0691365759714446,0.9184004586165149,24.5961584
0.044308652871198805,0.04340228261266956,0.043803997094803995,0.07991682831015923,0.945709359688684,24.4260962
0.040281652996770494,0.04784869399111048,0.06989138989892525,0.07474311243833293,0.972264505861945,23.8554582
0.022617319229487398,0.0443225361433096,0.06441869415461836,0.0768341787346613,0.9636637461485696,24.2707172
0.033316880808090414,0.034163473632217105,0.05428663154876684,0.07011284301536821,0.9253465623992658,24.6773948
0.036268063264824346,0.04646212536584821,0.054573091876549865,0.0740498705245154,0.9600391449582251,24.1271274
0.040662,0.040806,0.073027,0.055265,0.871760,25.249557
0.040661,0.040372,0.059277,0.075408,0.932142,25.863159
0.022301,0.038861,0.066216,0.057592,0.987612,25.627188
0.035488,0.033611,0.051854,0.054946,0.918440,25.571048
0.043607,0.028782,0.037856,0.048999,0.896462,25.425179
0.034269,0.046134,0.036407,0.076633,0.954429,23.752449
0.035582,0.033475,0.068547,0.075497,0.861043,25.295808
0.041167,0.032160,0.073197,0.048730,0.978781,25.439052
0.031687,0.043566,0.034054,0.078523,0.856152,24.760617
0.027837,0.049419,0.071188,0.063132,0.937766,25.397146
0.048165,0.036215,0.045974,0.044187,0.886214,26.022703
0.022555,0.039968,0.048882,0.047345,0.868089,26.048476
0.045435,0.031860,0.059776,0.076270,0.858730,24.797026
0.028808,0.020292,0.058965,0.067017,0.889365,26.178883
0.033226,0.040753,0.058025,0.042342,0.890077,25.537961
0.048412,0.044259,0.042743,0.078358,0.867069,24.466997
0.041467,0.043815,0.067675,0.059236,0.977174,25.135470
0.023566,0.033711,0.058707,0.044271,0.952620,25.806704
0.027188,0.029811,0.069676,0.079534,0.871917,25.051482
